,value,prev,prev_2,prev_3,last_5_mean,z,date,time,dow,hour,min
980,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,06:35:00,3,6,35
981,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,06:40:00,3,6,40
982,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,06:45:00,3,6,45
983,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,06:50:00,3,6,50
984,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,06:55:00,3,6,55
985,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:00:00,3,7,0
986,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:05:00,3,7,5
987,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:10:00,3,7,10
988,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:15:00,3,7,15
989,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:20:00,3,7,20
990,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:25:00,3,7,25
991,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:30:00,3,7,30
992,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:35:00,3,7,35
993,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:40:00,3,7,40
994,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:45:00,3,7,45
995,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:50:00,3,7,50
996,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,07:55:00,3,7,55
997,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:00:00,3,8,0
998,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:05:00,3,8,5
999,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:10:00,3,8,10
1000,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:15:00,3,8,15
1001,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:20:00,3,8,20
1002,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:25:00,3,8,25
1003,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:30:00,3,8,30
1004,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:35:00,3,8,35
1005,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:40:00,3,8,40
1006,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:45:00,3,8,45
1007,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:50:00,3,8,50
1008,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,08:55:00,3,8,55
1009,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:00:00,3,9,0
1010,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:05:00,3,9,5
1011,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:10:00,3,9,10
1012,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:15:00,3,9,15
1013,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:20:00,3,9,20
1014,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:25:00,3,9,25
1015,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:30:00,3,9,30
1016,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:35:00,3,9,35
1017,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:40:00,3,9,40
1018,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:45:00,3,9,45
1019,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:50:00,3,9,50
1020,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,09:55:00,3,9,55
1021,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:00:00,3,10,0
1022,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:05:00,3,10,5
1023,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:10:00,3,10,10
1024,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:15:00,3,10,15
1025,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:20:00,3,10,20
1026,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:25:00,3,10,25
1027,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:30:00,3,10,30
1028,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:35:00,3,10,35
1029,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:40:00,3,10,40
1030,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:45:00,3,10,45
1031,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:50:00,3,10,50
1032,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,10:55:00,3,10,55
1033,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:00:00,3,11,0
1034,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:05:00,3,11,5
1035,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:10:00,3,11,10
1036,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:15:00,3,11,15
1037,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:20:00,3,11,20
1038,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:25:00,3,11,25
1039,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:30:00,3,11,30
1040,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:35:00,3,11,35
1041,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:40:00,3,11,40
1042,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:45:00,3,11,45
1043,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:50:00,3,11,50
1044,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,11:55:00,3,11,55
1045,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:00:00,3,12,0
1046,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:05:00,3,12,5
1047,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:10:00,3,12,10
1048,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:15:00,3,12,15
1049,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:20:00,3,12,20
1050,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:25:00,3,12,25
1051,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:30:00,3,12,30
1052,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:35:00,3,12,35
1053,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:40:00,3,12,40
1054,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:45:00,3,12,45
1055,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:50:00,3,12,50
1056,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,12:55:00,3,12,55
1057,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:00:00,3,13,0
1058,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:05:00,3,13,5
1059,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:10:00,3,13,10
1060,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:15:00,3,13,15
1061,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:20:00,3,13,20
1062,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:25:00,3,13,25
1063,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:30:00,3,13,30
1064,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:35:00,3,13,35
1065,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:40:00,3,13,40
1066,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:45:00,3,13,45
1067,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:50:00,3,13,50
1068,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,13:55:00,3,13,55
1069,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:00:00,3,14,0
1070,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:05:00,3,14,5
1071,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:10:00,3,14,10
1072,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:15:00,3,14,15
1073,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:20:00,3,14,20
1074,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:25:00,3,14,25
1075,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:30:00,3,14,30
1076,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:35:00,3,14,35
1077,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:40:00,3,14,40
1078,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:45:00,3,14,45
1079,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:50:00,3,14,50
1080,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,14:55:00,3,14,55
1081,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:00:00,3,15,0
1082,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:05:00,3,15,5
1083,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:10:00,3,15,10
1084,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:15:00,3,15,15
1085,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:20:00,3,15,20
1086,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:25:00,3,15,25
1087,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:30:00,3,15,30
1088,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:35:00,3,15,35
1089,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:40:00,3,15,40
1090,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:45:00,3,15,45
1091,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:50:00,3,15,50
1092,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,15:55:00,3,15,55
1093,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:00:00,3,16,0
1094,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:05:00,3,16,5
1095,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:10:00,3,16,10
1096,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:15:00,3,16,15
1097,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:20:00,3,16,20
1098,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:25:00,3,16,25
1099,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:30:00,3,16,30
1100,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:35:00,3,16,35
1101,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:40:00,3,16,40
1102,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:45:00,3,16,45
1103,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:50:00,3,16,50
1104,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,16:55:00,3,16,55
1105,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:00:00,3,17,0
1106,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:05:00,3,17,5
1107,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:10:00,3,17,10
1108,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:15:00,3,17,15
1109,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:20:00,3,17,20
1110,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:25:00,3,17,25
1111,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:30:00,3,17,30
1112,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:35:00,3,17,35
1113,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:40:00,3,17,40
1114,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:45:00,3,17,45
1115,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:50:00,3,17,50
1116,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,17:55:00,3,17,55
1117,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:00:00,3,18,0
1118,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:05:00,3,18,5
1119,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:10:00,3,18,10
1120,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:15:00,3,18,15
1121,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:20:00,3,18,20
1122,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:25:00,3,18,25
1123,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:30:00,3,18,30
1124,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:35:00,3,18,35
1125,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:40:00,3,18,40
1126,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:45:00,3,18,45
1127,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:50:00,3,18,50
1128,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,18:55:00,3,18,55
1129,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:00:00,3,19,0
1130,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:05:00,3,19,5
1131,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:10:00,3,19,10
1132,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:15:00,3,19,15
1133,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:20:00,3,19,20
1134,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:25:00,3,19,25
1135,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:30:00,3,19,30
1136,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:35:00,3,19,35
1137,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:40:00,3,19,40
1138,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:45:00,3,19,45
1139,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:50:00,3,19,50
1140,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,19:55:00,3,19,55
1141,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-10,20:00:00,3,20,0
1142,0.594146427,0.0,0,0,0.0,0.01971510220182379,2014-07-10,20:05:00,3,20,5
1143,0.917697073,0.0,0,0,0.1188292854,0.07996400622984115,2014-07-10,20:10:00,3,20,10
1144,0.0,0.0,0,0,0.3023687,-0.09092189235052958,2014-07-10,20:15:00,3,20,15
1145,0.806584055,0.594146427,0,0,0.3023687,0.059273466308170375,2014-07-10,20:20:00,3,20,20
1146,0.456196543,0.917697073,0,0,0.463685511,-0.005972775181651204,2014-07-10,20:25:00,3,20,25
1147,0.0,0.0,0,0,0.5549248196000001,-0.09092189235052958,2014-07-10,20:30:00,3,20,30
1148,288.207531,0.806584055,0,0,0.4360955342,53.57668189716821,2014-07-10,20:35:00,3,20,35
1149,1.774777184,0.456196543,0,0,57.894062319599996,0.23956231947802872,2014-07-10,20:40:00,3,20,40
1150,0.0,0.0,0,0,58.249017756399994,-0.09092189235052958,2014-07-10,20:45:00,3,20,45
1151,0.0,288.207531,0,0,58.0877009454,-0.09092189235052958,2014-07-10,20:50:00,3,20,50
1152,0.0,1.774777184,0,0,57.99646163680001,-0.09092189235052958,2014-07-10,20:55:00,3,20,55
1153,0.621522162,0.0,0,0,57.99646163680001,0.02481278335654303,2014-07-10,21:00:00,3,21,0
1154,0.708572669,0.0,0,0,0.4792598692,0.041022603076183634,2014-07-10,21:05:00,3,21,5
1155,0.0,0.0,0,0,0.2660189662,-0.09092189235052958,2014-07-10,21:10:00,3,21,10
1156,0.0,0.621522162,0,0,0.2660189662,-0.09092189235052958,2014-07-10,21:15:00,3,21,15
1157,0.918439315,0.708572669,0,0,0.2660189662,0.08010222034740332,2014-07-10,21:20:00,3,21,20
1158,0.0,0.0,0,0,0.4497068292,-0.09092189235052958,2014-07-10,21:25:00,3,21,25
1159,9.385353862999999,0.0,0,0,0.32540239680000005,1.656740463300798,2014-07-10,21:30:00,3,21,30
1160,1.374532981,0.918439315,0,0,2.0607586356,0.16503218061897268,2014-07-10,21:35:00,3,21,35
1161,0.0,0.0,0,0,2.3356652317999997,-0.09092189235052958,2014-07-10,21:40:00,3,21,40
1162,1.168893332,9.385353862999999,0,0,2.3356652317999997,0.12673967949086126,2014-07-10,21:45:00,3,21,45
1163,0.0,1.374532981,0,0,2.3857560351999996,-0.09092189235052958,2014-07-10,21:50:00,3,21,50
1164,1.212185225,0.0,0,0,2.3857560351999996,0.13480113490377427,2014-07-10,21:55:00,3,21,55
1165,0.0,1.168893332,0,0,0.7511223076,-0.09092189235052958,2014-07-10,22:00:00,3,22,0
1166,10.61750435,0.0,0,0,0.47621571139999996,1.886181255204944,2014-07-10,22:05:00,3,22,5
1167,0.0,1.212185225,0,0,2.5997165814,-0.09092189235052958,2014-07-10,22:10:00,3,22,10
1168,0.0,0.0,0,0,2.3659379150000004,-0.09092189235052958,2014-07-10,22:15:00,3,22,15
1169,0.908206703,10.61750435,0,0,2.3659379150000004,0.07819678864462148,2014-07-10,22:20:00,3,22,20
1170,47.1329402,0.0,0,0,2.3051422106,8.685781309373507,2014-07-10,22:25:00,3,22,25
1171,0.0,0.0,0,0,11.7317302506,-0.09092189235052958,2014-07-10,22:30:00,3,22,30
1172,86.61485090000002,0.908206703,0,0,9.6082293806,16.03777358018187,2014-07-10,22:35:00,3,22,35
1173,0.0,47.1329402,0,0,26.931199560600003,-0.09092189235052958,2014-07-10,22:40:00,3,22,40
1174,0.810330635,0.0,0,0,26.931199560600003,0.05997112320252036,2014-07-10,22:45:00,3,22,45
1175,1.011155758,86.61485090000002,0,0,26.911624347000004,0.09736710343506107,2014-07-10,22:50:00,3,22,50
1176,0.797410368,0.0,0,0,17.687267458600004,0.05756521879119255,2014-07-10,22:55:00,3,22,55
1177,0.0,0.810330635,0,0,17.846749532200004,-0.09092189235052958,2014-07-10,23:00:00,3,23,0
1178,1.107081729,1.011155758,0,0,0.5237793521999999,0.11522963807074643,2014-07-10,23:05:00,3,23,5
1179,0.0,0.797410368,0,0,0.745195698,-0.09092189235052958,2014-07-10,23:10:00,3,23,10
1180,2.031986093,0.0,0,0,0.583129571,0.28745761829777533,2014-07-10,23:15:00,3,23,15
1181,12.88094926,1.107081729,0,0,0.787295638,2.3076610972056124,2014-07-10,23:20:00,3,23,20
1182,0.930326046,0.0,0,0,3.2040034164,0.0823156683008525,2014-07-10,23:25:00,3,23,25
1183,0.0,2.031986093,0,0,3.3900686256,-0.09092189235052958,2014-07-10,23:30:00,3,23,30
1184,0.7494488490000001,12.88094926,0,0,3.1686522798,0.04863422455275446,2014-07-10,23:35:00,3,23,35
1185,1.22671702,0.930326046,0,0,3.3185420496,0.137507124624808,2014-07-10,23:40:00,3,23,40
1186,0.651487299,0.0,0,0,3.1574882349999998,0.030392641365231392,2014-07-10,23:45:00,3,23,45
1187,0.8467129059999999,0.7494488490000001,0,0,0.7115958428000001,0.06674592640844662,2014-07-10,23:50:00,3,23,50
1188,0.0,1.22671702,0,0,0.6948732148,-0.09092189235052958,2014-07-10,23:55:00,3,23,55
1189,0.0,0.651487299,0,0,0.6948732148,-0.09092189235052958,2014-07-11,00:00:00,4,0,0
1190,0.0,0.8467129059999999,0,0,0.544983445,-0.09092189235052958,2014-07-11,00:05:00,4,0,5
1191,0.0,0.0,0,0,0.29964004099999997,-0.09092189235052958,2014-07-11,00:10:00,4,0,10
1192,0.0,0.0,0,0,0.16934258119999998,-0.09092189235052958,2014-07-11,00:15:00,4,0,15
1193,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,00:35:00,4,0,35
1194,1.688478514,0.0,0,0,0.0,0.22349250057686193,2014-07-11,00:40:00,4,0,40
1195,0.0,0.0,0,0,0.3376957028,-0.09092189235052958,2014-07-11,00:45:00,4,0,45
1196,0.0,0.0,0,0,0.3376957028,-0.09092189235052958,2014-07-11,00:50:00,4,0,50
1197,0.0,1.688478514,0,0,0.3376957028,-0.09092189235052958,2014-07-11,00:55:00,4,0,55
1198,0.0,0.0,0,0,0.3376957028,-0.09092189235052958,2014-07-11,01:00:00,4,1,0
1199,0.0,0.0,0,0,0.3376957028,-0.09092189235052958,2014-07-11,01:05:00,4,1,5
1200,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:10:00,4,1,10
1201,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:15:00,4,1,15
1202,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:20:00,4,1,20
1203,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:30:00,4,1,30
1204,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:35:00,4,1,35
1205,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:40:00,4,1,40
1206,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:45:00,4,1,45
1207,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:50:00,4,1,50
1208,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,01:55:00,4,1,55
1209,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:00:00,4,2,0
1210,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:05:00,4,2,5
1211,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:10:00,4,2,10
1212,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:15:00,4,2,15
1213,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:20:00,4,2,20
1214,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:25:00,4,2,25
1215,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:30:00,4,2,30
1216,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:35:00,4,2,35
1217,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:40:00,4,2,40
1218,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:45:00,4,2,45
1219,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:50:00,4,2,50
1220,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,02:55:00,4,2,55
1221,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:00:00,4,3,0
1222,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:05:00,4,3,5
1223,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:10:00,4,3,10
1224,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:15:00,4,3,15
1225,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:20:00,4,3,20
1226,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:25:00,4,3,25
1227,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:30:00,4,3,30
1228,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:35:00,4,3,35
1229,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:40:00,4,3,40
1230,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:45:00,4,3,45
1231,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:50:00,4,3,50
1232,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,03:55:00,4,3,55
1233,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:00:00,4,4,0
1234,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:05:00,4,4,5
1235,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:10:00,4,4,10
1236,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:15:00,4,4,15
1237,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:20:00,4,4,20
1238,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:25:00,4,4,25
1239,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:30:00,4,4,30
1240,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:35:00,4,4,35
1241,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:40:00,4,4,40
1242,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:45:00,4,4,45
1243,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:50:00,4,4,50
1244,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,04:55:00,4,4,55
1245,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:00:00,4,5,0
1246,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:05:00,4,5,5
1247,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:10:00,4,5,10
1248,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:15:00,4,5,15
1249,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:20:00,4,5,20
1250,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:25:00,4,5,25
1251,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:30:00,4,5,30
1252,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:35:00,4,5,35
1253,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:40:00,4,5,40
1254,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:45:00,4,5,45
1255,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:50:00,4,5,50
1256,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,05:55:00,4,5,55
1257,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:00:00,4,6,0
1258,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:05:00,4,6,5
1259,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:10:00,4,6,10
1260,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:15:00,4,6,15
1261,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:20:00,4,6,20
1262,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:25:00,4,6,25
1263,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:30:00,4,6,30
1264,0.0,0.0,0,0,0.0,-0.09092189235052958,2014-07-11,06:35:00,4,6,35
